order_id,customer_id,product_id,product_name,quantity,price_per_unit,total_amount,sale_date
13627,CUST-0435,1016,Антифриз G12,10,6406.2,64062.04,2025-05-18
13628,CUST-0009,1008,Ремень ГРМ,17,3329.6,56603.14,2025-09-26
13629,CUST-0231,1017,Тормозная жидкость DOT-4,6,5633.54,33801.25,2025-01-16
13630,CUST-0388,1010,Радиатор охлаждения,9,4349.55,39145.93,2025-06-22
13631,CUST-0126,1012,Стартер,9,3786.61,34079.45,2025-07-08
13632,CUST-0322,1017,Тормозная жидкость DOT-4,18,7006.85,126123.38,2025-05-11
13633,CUST-0137,1006,Амортизатор передний,4,2046.99,8187.96,2025-04-30
13634,CUST-0145,1018,Щётки стеклоочистителя,2,5870.85,11741.71,2025-12-18
13635,CUST-0136,1015,Моторное масло 5W-40,19,5628.35,106938.71,2025-09-19
13636,CUST-0450,1019,Лампы H4,17,5860.03,99620.44,2025-03-03
13637,CUST-0467,1017,Тормозная жидкость DOT-4,14,6703.34,93846.82,2025-10-02
13638,CUST-0366,1001,Тормозные колодки передние,15,887.85,13317.82,2025-04-23
13639,CUST-0373,1019,Лампы H4,8,6981.5,55852.02,2025-10-30
13640,CUST-0232,1018,Щётки стеклоочистителя,12,6916.16,82993.88,2025-08-05
13641,CUST-0361,1001,Тормозные колодки передние,1,1073.15,1073.15,2025-05-10
13642,CUST-0264,1006,Амортизатор передний,16,2039.82,32637.18,2025-05-03
13643,CUST-0172,1020,Лампы H7,14,7563.12,105883.67,2025-05-30
13644,CUST-0154,1017,Тормозная жидкость DOT-4,19,6864.33,130422.27,2025-11-20
13645,CUST-0264,1007,Амортизатор задний,7,3130.01,21910.07,2025-11-27
13646,CUST-0460,1001,Тормозные колодки передние,12,831.41,9976.94,2025-07-30
13647,CUST-0469,1008,Ремень ГРМ,9,3054.65,27491.82,2025-11-19
13648,CUST-0021,1003,Масляный фильтр,13,1559.63,20275.19,2025-05-12
13649,CUST-0323,1015,Моторное масло 5W-40,18,4381.37,78864.68,2025-12-17
13650,CUST-0068,1010,Радиатор охлаждения,9,3522.04,31698.36,2025-10-27
13651,CUST-0484,1006,Амортизатор передний,12,2514.67,30176.03,2025-05-15
13652,CUST-0004,1019,Лампы H4,4,6003.38,24013.54,2025-10-13
13653,CUST-0089,1015,Моторное масло 5W-40,9,4943.5,44491.48,2025-02-19
13654,CUST-0397,1017,Тормозная жидкость DOT-4,19,5230.8,99385.2,2025-12-31
13655,CUST-0247,1002,Тормозные колодки задние,12,1260.63,15127.55,2025-07-19
13656,CUST-0374,1017,Тормозная жидкость DOT-4,13,6667.97,86683.61,2025-05-12
13657,CUST-0144,1013,Аккумулятор 60Ah,3,4780.84,14342.53,2025-02-12
13658,CUST-0033,1013,Аккумулятор 60Ah,11,5124.78,56372.57,2025-05-14
13659,CUST-0346,1004,Воздушный фильтр,16,2175.27,34804.39,2025-08-20
13660,CUST-0206,1010,Радиатор охлаждения,4,3044.86,12179.46,2025-07-30
13661,CUST-0092,1007,Амортизатор задний,5,2713.01,13565.05,2025-05-22
13662,CUST-0017,1014,Аккумулятор 75Ah,7,5863.79,41046.51,2025-04-03
13663,CUST-0213,1011,Генератор,16,4132.11,66113.69,2025-06-22
13664,CUST-0197,1008,Ремень ГРМ,11,3100.69,34107.59,2025-08-03
13665,CUST-0219,1013,Аккумулятор 60Ah,15,5440.34,81605.17,2025-01-15
13666,CUST-0057,1008,Ремень ГРМ,5,3581.75,17908.77,2025-11-23
13667,CUST-0220,1006,Амортизатор передний,9,2321.54,20893.87,2025-02-12
13668,CUST-0296,1012,Стартер,9,4344.36,39099.27,2025-09-17
13669,CUST-0052,1010,Радиатор охлаждения,9,4034.02,36306.19,2025-10-06
13670,CUST-0211,1012,Стартер,3,4546.57,13639.72,2025-09-20
13671,CUST-0215,1007,Амортизатор задний,6,2790.96,16745.78,2025-03-14
13672,CUST-0262,1018,Щётки стеклоочистителя,19,6578.36,124988.81,2025-03-15
13673,CUST-0192,1008,Ремень ГРМ,16,2637.0,42192.03,2025-10-31
13674,CUST-0102,1014,Аккумулятор 75Ah,1,5949.12,5949.12,2025-04-26
13675,CUST-0229,1020,Лампы H7,17,5555.87,94449.87,2025-12-29
13676,CUST-0403,1008,Ремень ГРМ,5,3654.97,18274.85,2025-04-04
13677,CUST-0466,1005,Свечи зажигания,9,1916.35,17247.16,2025-09-08
13678,CUST-0368,1011,Генератор,18,4458.09,80245.66,2025-02-20
13679,CUST-0294,1004,Воздушный фильтр,14,1600.48,22406.75,2025-07-19
13680,CUST-0258,1020,Лампы H7,15,8088.73,121330.89,2025-07-08
13681,CUST-0465,1003,Масляный фильтр,4,1417.75,5671.02,2025-08-15
13682,CUST-0197,1015,Моторное масло 5W-40,15,6023.06,90345.86,2025-04-14
13683,CUST-0102,1004,Воздушный фильтр,11,1961.6,21577.55,2025-09-26
13684,CUST-0073,1002,Тормозные колодки задние,20,1397.05,27940.9,2025-11-30
13685,CUST-0451,1015,Моторное масло 5W-40,17,5845.87,99379.71,2025-02-26
13686,CUST-0034,1003,Масляный фильтр,17,1716.96,29188.27,2025-10-17
13687,CUST-0367,1006,Амортизатор передний,18,2230.51,40149.19,2025-05-24
13688,CUST-0223,1009,Помпа водяная,2,3901.35,7802.69,2025-11-25
13689,CUST-0116,1002,Тормозные колодки задние,17,1443.45,24538.72,2025-06-20
13690,CUST-0238,1018,Щётки стеклоочистителя,18,6866.25,123592.59,2025-05-25
13691,CUST-0032,1007,Амортизатор задний,12,2976.26,35715.15,2025-09-18
13692,CUST-0434,1011,Генератор,18,3721.54,66987.77,2025-01-01
13693,CUST-0322,1010,Радиатор охлаждения,20,4142.0,82840.09,2025-05-09
13694,CUST-0199,1020,Лампы H7,6,6885.2,41311.18,2025-08-28
13695,CUST-0117,1011,Генератор,14,3983.26,55765.67,2025-09-24
13696,CUST-0040,1014,Аккумулятор 75Ah,14,5121.09,71695.29,2025-06-09
13697,CUST-0423,1011,Генератор,7,4476.85,31337.94,2025-03-08
13698,CUST-0408,1010,Радиатор охлаждения,3,4477.54,13432.63,2025-04-13
13699,CUST-0412,1007,Амортизатор задний,16,2479.18,39666.94,2025-03-30
13700,CUST-0267,1013,Аккумулятор 60Ah,10,5323.89,53238.93,2025-02-19
13701,CUST-0288,1020,Лампы H7,10,6352.89,63528.86,2025-10-20
13702,CUST-0152,1002,Тормозные колодки задние,5,1011.95,5059.74,2025-03-13
13703,CUST-0298,1015,Моторное масло 5W-40,8,5007.64,40061.11,2025-02-25
13704,CUST-0244,1019,Лампы H4,5,5494.31,27471.56,2025-12-09
13705,CUST-0132,1017,Тормозная жидкость DOT-4,14,6690.67,93669.38,2025-12-27
13706,CUST-0084,1009,Помпа водяная,17,3887.11,66080.87,2025-10-16
13707,CUST-0007,1014,Аккумулятор 75Ah,3,5611.33,16833.99,2025-06-10
13708,CUST-0019,1005,Свечи зажигания,17,2141.44,36404.43,2025-03-03
13709,CUST-0147,1019,Лампы H4,2,6238.76,12477.52,2025-08-07
13710,CUST-0034,1012,Стартер,5,5082.53,25412.64,2025-11-18
13711,CUST-0079,1005,Свечи зажигания,5,2058.66,10293.28,2025-05-10
13712,CUST-0410,1010,Радиатор охлаждения,8,3691.67,29533.32,2025-03-20
13713,CUST-0470,1020,Лампы H7,5,7488.71,37443.53,2025-01-20
13714,CUST-0134,1014,Аккумулятор 75Ah,14,5846.99,81857.85,2025-07-07
13715,CUST-0028,1014,Аккумулятор 75Ah,14,5565.11,77911.53,2025-04-08
13716,CUST-0035,1015,Моторное масло 5W-40,2,5184.67,10369.35,2025-01-27
13717,CUST-0451,1019,Лампы H4,12,7800.58,93606.91,2025-07-06
13718,CUST-0260,1016,Антифриз G12,12,5025.69,60308.33,2025-09-28
13719,CUST-0232,1005,Свечи зажигания,11,2428.32,26711.56,2025-10-12
13720,CUST-0500,1009,Помпа водяная,7,3381.03,23667.23,2025-02-22
13721,CUST-0353,1016,Антифриз G12,3,6395.9,19187.71,2025-10-12
13722,CUST-0353,1012,Стартер,13,4581.07,59553.95,2025-02-02
13723,CUST-0287,1016,Антифриз G12,18,4681.98,84275.62,2025-09-07
13724,CUST-0185,1011,Генератор,17,4487.12,76281.0,2025-10-09
13725,CUST-0463,1019,Лампы H4,4,6637.27,26549.07,2025-08-08
13726,CUST-0239,1005,Свечи зажигания,8,2276.77,18214.16,2025-09-23
13727,CUST-0238,1009,Помпа водяная,2,3442.25,6884.51,2025-02-04
13728,CUST-0177,1019,Лампы H4,12,6501.65,78019.85,2025-07-25
13729,CUST-0026,1006,Амортизатор передний,4,2009.57,8038.27,2025-01-10
13730,CUST-0036,1009,Помпа водяная,16,3721.98,59551.61,2025-10-20
13731,CUST-0169,1010,Радиатор охлаждения,2,3651.32,7302.64,2025-08-10
13732,CUST-0020,1017,Тормозная жидкость DOT-4,11,6658.32,73241.49,2025-01-29
13733,CUST-0456,1007,Амортизатор задний,15,3286.62,49299.32,2025-10-05
13734,CUST-0155,1014,Аккумулятор 75Ah,3,5852.49,17557.47,2025-08-05
13735,CUST-0073,1007,Амортизатор задний,19,2342.58,44508.96,2025-08-24
13736,CUST-0408,1010,Радиатор охлаждения,6,3325.85,19955.11,2025-09-17
13737,CUST-0217,1007,Амортизатор задний,15,3358.57,50378.62,2025-03-12
13738,CUST-0460,1008,Ремень ГРМ,4,3404.61,13618.46,2025-05-21
13739,CUST-0498,1016,Антифриз G12,1,6748.91,6748.91,2025-03-16
13740,CUST-0453,1013,Аккумулятор 60Ah,1,5151.72,5151.72,2025-07-28
13741,CUST-0199,1006,Амортизатор передний,20,2128.81,42576.26,2025-10-29
13742,CUST-0027,1006,Амортизатор передний,8,2387.72,19101.79,2025-02-18
13743,CUST-0053,1008,Ремень ГРМ,10,2676.83,26768.35,2025-05-09
13744,CUST-0016,1017,Тормозная жидкость DOT-4,16,5788.21,92611.33,2025-03-17
13745,CUST-0068,1019,Лампы H4,17,6284.22,106831.7,2025-09-15
13746,CUST-0104,1004,Воздушный фильтр,3,1913.24,5739.71,2025-03-03
13747,CUST-0279,1019,Лампы H4,13,7054.93,91714.13,2025-06-18
13748,CUST-0099,1007,Амортизатор задний,12,2913.62,34963.41,2025-06-28
13749,CUST-0128,1017,Тормозная жидкость DOT-4,6,6349.76,38098.57,2025-09-12
13750,CUST-0268,1010,Радиатор охлаждения,15,3787.46,56811.87,2025-12-25
13751,CUST-0351,1017,Тормозная жидкость DOT-4,5,5455.41,27277.05,2025-11-14
13752,CUST-0274,1004,Воздушный фильтр,20,1890.54,37810.78,2025-02-27
13753,CUST-0404,1007,Амортизатор задний,7,2889.07,20223.49,2025-09-09
13754,CUST-0284,1005,Свечи зажигания,7,2416.54,16915.76,2025-09-23
13755,CUST-0361,1006,Амортизатор передний,8,2618.77,20950.18,2025-12-25
13756,CUST-0398,1015,Моторное масло 5W-40,11,4900.65,53907.15,2025-04-15
13757,CUST-0473,1017,Тормозная жидкость DOT-4,16,4867.68,77882.86,2025-06-13
13758,CUST-0475,1010,Радиатор охлаждения,10,3040.32,30403.25,2025-06-21
13759,CUST-0099,1010,Радиатор охлаждения,16,3484.44,55751.07,2025-04-04
13760,CUST-0216,1010,Радиатор охлаждения,4,4381.45,17525.8,2025-11-14
13761,CUST-0436,1002,Тормозные колодки задние,16,1017.11,16273.69,2025-03-22
13762,CUST-0061,1010,Радиатор охлаждения,19,3921.09,74500.69,2025-05-23
13763,CUST-0443,1004,Воздушный фильтр,1,2017.54,2017.54,2025-02-20
13764,CUST-0290,1016,Антифриз G12,18,5533.03,99594.49,2025-08-04
13765,CUST-0353,1016,Антифриз G12,12,6164.2,73970.41,2025-07-15
13766,CUST-0398,1001,Тормозные колодки передние,1,853.48,853.48,2025-06-10
13767,CUST-0145,1010,Радиатор охлаждения,11,3747.16,41218.76,2025-03-13
13768,CUST-0110,1016,Антифриз G12,12,5018.04,60216.48,2025-08-21
13769,CUST-0435,1007,Амортизатор задний,6,3265.6,19593.61,2025-12-19
13770,CUST-0076,1019,Лампы H4,12,5777.94,69335.25,2025-05-11
13771,CUST-0244,1010,Радиатор охлаждения,9,3854.12,34687.06,2025-03-03
13772,CUST-0303,1006,Амортизатор передний,6,2377.67,14266.01,2025-06-11
13773,CUST-0327,1003,Масляный фильтр,10,1655.76,16557.6,2025-05-04
13774,CUST-0449,1014,Аккумулятор 75Ah,20,4324.39,86487.75,2025-01-24
13775,CUST-0074,1002,Тормозные колодки задние,19,1048.2,19915.78,2025-06-27
13776,CUST-0160,1017,Тормозная жидкость DOT-4,12,5309.86,63718.36,2025-01-27
13777,CUST-0009,1005,Свечи зажигания,20,2173.91,43478.18,2025-09-18
13778,CUST-0402,1019,Лампы H4,12,5869.71,70436.52,2025-12-28
13779,CUST-0223,1020,Лампы H7,16,5560.69,88971.12,2025-12-06
13780,CUST-0442,1009,Помпа водяная,2,2855.33,5710.67,2025-09-10
13781,CUST-0427,1009,Помпа водяная,18,3540.26,63724.63,2025-09-13
13782,CUST-0114,1018,Щётки стеклоочистителя,5,6071.15,30355.77,2025-09-09
13783,CUST-0204,1013,Аккумулятор 60Ah,20,3986.92,79738.42,2025-02-05
13784,CUST-0293,1001,Тормозные колодки передние,11,1020.06,11220.62,2025-11-19
13785,CUST-0465,1020,Лампы H7,8,5807.12,46456.97,2025-01-12
13786,CUST-0312,1010,Радиатор охлаждения,10,4165.2,41651.96,2025-05-26
13787,CUST-0379,1001,Тормозные колодки передние,11,764.28,8407.06,2025-12-19
13788,CUST-0140,1011,Генератор,4,3791.85,15167.39,2025-11-06
13789,CUST-0125,1001,Тормозные колодки передние,14,1035.51,14497.09,2025-06-19
13790,CUST-0006,1014,Аккумулятор 75Ah,6,4922.6,29535.62,2025-07-17
13791,CUST-0021,1003,Масляный фильтр,1,1660.5,1660.5,2025-01-30
13792,CUST-0054,1020,Лампы H7,4,6835.01,27340.04,2025-11-14
13793,CUST-0285,1012,Стартер,8,4271.46,34171.69,2025-02-19
13794,CUST-0135,1015,Моторное масло 5W-40,16,6365.53,101848.55,2025-01-04
13795,CUST-0160,1018,Щётки стеклоочистителя,20,6394.44,127888.76,2025-08-31
13796,CUST-0109,1019,Лампы H4,15,6204.22,93063.25,2025-02-08
13797,CUST-0149,1004,Воздушный фильтр,12,2053.15,24637.84,2025-06-15
13798,CUST-0382,1003,Масляный фильтр,14,1436.85,20115.94,2025-05-05
13799,CUST-0274,1019,Лампы H4,17,5592.31,95069.34,2025-05-01
13800,CUST-0021,1013,Аккумулятор 60Ah,15,5562.72,83440.82,2025-10-31
13801,CUST-0436,1015,Моторное масло 5W-40,9,6052.96,54476.68,2025-10-10
13802,CUST-0071,1018,Щётки стеклоочистителя,14,6378.6,89300.38,2025-10-10
13803,CUST-0050,1016,Антифриз G12,12,5601.47,67217.63,2025-10-28
13804,CUST-0096,1018,Щётки стеклоочистителя,18,6149.59,110692.55,2025-11-21
13805,CUST-0175,1007,Амортизатор задний,2,3022.71,6045.42,2025-12-22
13806,CUST-0209,1012,Стартер,16,4950.43,79206.88,2025-11-29
13807,CUST-0284,1004,Воздушный фильтр,13,1737.48,22587.27,2025-05-10
13808,CUST-0019,1004,Воздушный фильтр,7,2126.75,14887.28,2025-11-14
13809,CUST-0209,1007,Амортизатор задний,6,2434.61,14607.66,2025-05-30
13810,CUST-0334,1013,Аккумулятор 60Ah,6,3790.35,22742.07,2025-08-08
13811,CUST-0257,1016,Антифриз G12,6,5886.21,35317.26,2025-05-04
13812,CUST-0157,1014,Аккумулятор 75Ah,3,5184.41,15553.23,2025-02-12
13813,CUST-0360,1001,Тормозные колодки передние,6,1071.47,6428.82,2025-12-08
13814,CUST-0370,1006,Амортизатор передний,20,2403.31,48066.28,2025-09-19
13815,CUST-0388,1001,Тормозные колодки передние,6,913.34,5480.06,2025-11-02
13816,CUST-0039,1005,Свечи зажигания,18,1797.72,32359.02,2025-06-27
13817,CUST-0221,1004,Воздушный фильтр,6,1627.32,9763.92,2025-06-11
13818,CUST-0227,1017,Тормозная жидкость DOT-4,3,6412.87,19238.61,2025-08-25
13819,CUST-0331,1006,Амортизатор передний,19,2957.06,56184.13,2025-04-05
13820,CUST-0218,1012,Стартер,15,4429.68,66445.19,2025-04-30
13821,CUST-0114,1014,Аккумулятор 75Ah,17,4214.15,71640.56,2025-01-09
13822,CUST-0168,1011,Генератор,8,3491.32,27930.53,2025-03-12
13823,CUST-0326,1014,Аккумулятор 75Ah,2,4081.54,8163.07,2025-02-15
13824,CUST-0470,1018,Щётки стеклоочистителя,4,7221.42,28885.69,2025-05-06
13825,CUST-0270,1001,Тормозные колодки передние,16,829.67,13274.72,2025-10-15
13826,CUST-0086,1002,Тормозные колодки задние,3,1314.83,3944.48,2025-02-14
13827,CUST-0383,1005,Свечи зажигания,9,2297.35,20676.17,2025-12-16
13828,CUST-0487,1014,Аккумулятор 75Ah,12,5888.45,70661.36,2025-02-18
13829,CUST-0411,1002,Тормозные колодки задние,3,1015.87,3047.61,2025-11-24
13830,CUST-0443,1009,Помпа водяная,11,2995.4,32949.42,2025-01-25
13831,CUST-0471,1012,Стартер,2,3560.26,7120.51,2025-10-23
13832,CUST-0371,1003,Масляный фильтр,3,1629.86,4889.57,2025-08-25
13833,CUST-0262,1004,Воздушный фильтр,11,1878.34,20661.7,2025-07-10
13834,CUST-0033,1004,Воздушный фильтр,3,2228.75,6686.24,2025-06-15
13835,CUST-0424,1001,Тормозные колодки передние,10,790.23,7902.29,2025-03-24
13836,CUST-0059,1011,Генератор,2,4613.64,9227.27,2025-03-27
13837,CUST-0478,1017,Тормозная жидкость DOT-4,15,6596.24,98943.58,2025-06-19
13838,CUST-0240,1002,Тормозные колодки задние,17,1090.85,18544.49,2025-01-22
13839,CUST-0249,1007,Амортизатор задний,19,2311.86,43925.29,2025-05-07
13840,CUST-0302,1018,Щётки стеклоочистителя,1,6097.06,6097.06,2025-02-18
13841,CUST-0253,1010,Радиатор охлаждения,20,4431.63,88632.57,2025-02-25
13842,CUST-0190,1020,Лампы H7,3,5586.67,16760.0,2025-02-26
13843,CUST-0361,1010,Радиатор охлаждения,4,3383.73,13534.92,2025-10-03
13844,CUST-0163,1017,Тормозная жидкость DOT-4,4,6620.7,26482.79,2025-07-29
13845,CUST-0285,1003,Масляный фильтр,2,1603.76,3207.53,2025-04-27
13846,CUST-0174,1010,Радиатор охлаждения,18,4084.19,73515.39,2025-11-02
13847,CUST-0449,1003,Масляный фильтр,6,1542.23,9253.39,2025-04-27
13848,CUST-0445,1014,Аккумулятор 75Ah,6,4602.35,27614.11,2025-08-31
13849,CUST-0182,1020,Лампы H7,20,7544.06,150881.17,2025-04-04
13850,CUST-0339,1008,Ремень ГРМ,7,3676.63,25736.42,2025-06-07
13851,CUST-0397,1016,Антифриз G12,11,4530.39,49834.3,2025-10-23
13852,CUST-0183,1003,Масляный фильтр,16,1594.16,25506.55,2025-08-04
13853,CUST-0139,1007,Амортизатор задний,13,3296.31,42852.0,2025-01-18
13854,CUST-0260,1012,Стартер,17,5144.43,87455.27,2025-10-10
13855,CUST-0180,1003,Масляный фильтр,4,1590.84,6363.35,2025-08-19
13856,CUST-0012,1016,Антифриз G12,3,5559.52,16678.56,2025-08-15
13857,CUST-0460,1015,Моторное масло 5W-40,12,5253.76,63045.11,2025-08-10
13858,CUST-0436,1005,Свечи зажигания,15,1812.4,27186.05,2025-12-30
13859,CUST-0146,1013,Аккумулятор 60Ah,4,5522.83,22091.33,2025-03-30
13860,CUST-0106,1002,Тормозные колодки задние,8,1010.48,8083.86,2025-12-27
13861,CUST-0271,1012,Стартер,8,4483.22,35865.76,2025-03-15
13862,CUST-0425,1017,Тормозная жидкость DOT-4,3,5514.47,16543.4,2025-08-28
13863,CUST-0240,1018,Щётки стеклоочистителя,1,5023.41,5023.41,2025-11-30
13864,CUST-0471,1018,Щётки стеклоочистителя,13,7224.9,93923.65,2025-08-08
13865,CUST-0267,1020,Лампы H7,1,5670.77,5670.77,2025-06-12
13866,CUST-0168,1008,Ремень ГРМ,9,3392.67,30533.99,2025-06-11
13867,CUST-0269,1002,Тормозные колодки задние,15,1148.78,17231.64,2025-02-20
13868,CUST-0122,1009,Помпа водяная,10,4023.86,40238.63,2025-10-30
13869,CUST-0309,1009,Помпа водяная,9,3314.74,29832.62,2025-03-28
13870,CUST-0395,1013,Аккумулятор 60Ah,13,4077.28,53004.7,2025-04-21
13871,CUST-0494,1020,Лампы H7,12,5763.38,69160.55,2025-12-23
13872,CUST-0117,1017,Тормозная жидкость DOT-4,4,6447.12,25788.49,2025-10-01
13873,CUST-0359,1008,Ремень ГРМ,7,2849.12,19943.86,2025-11-12
13874,CUST-0173,1010,Радиатор охлаждения,3,3478.27,10434.82,2025-04-03
13875,CUST-0237,1019,Лампы H4,20,5667.88,113357.62,2025-08-30
13876,CUST-0274,1015,Моторное масло 5W-40,3,4654.2,13962.61,2025-11-13
13877,CUST-0415,1020,Лампы H7,14,5822.79,81519.07,2025-07-20
13878,CUST-0054,1001,Тормозные колодки передние,2,780.33,1560.67,2025-03-01
13879,CUST-0035,1008,Ремень ГРМ,16,3126.95,50031.15,2025-10-04
13880,CUST-0341,1016,Антифриз G12,20,6267.14,125342.71,2025-12-29
13881,CUST-0438,1017,Тормозная жидкость DOT-4,19,5143.44,97725.32,2025-05-04
13882,CUST-0399,1002,Тормозные колодки задние,19,1028.76,19546.38,2025-08-19
13883,CUST-0284,1016,Антифриз G12,5,6343.14,31715.71,2025-06-02
13884,CUST-0003,1002,Тормозные колодки задние,2,1303.05,2606.1,2025-08-01
13885,CUST-0395,1006,Амортизатор передний,11,2025.95,22285.46,2025-05-20
13886,CUST-0002,1014,Аккумулятор 75Ah,13,5333.31,69332.98,2025-06-21
13887,CUST-0014,1001,Тормозные колодки передние,14,943.84,13213.73,2025-04-04
13888,CUST-0442,1012,Стартер,12,4784.73,57416.79,2025-09-16
13889,CUST-0236,1017,Тормозная жидкость DOT-4,20,5830.97,116619.43,2025-11-23
13890,CUST-0338,1018,Щётки стеклоочистителя,9,5063.89,45575.01,2025-01-06
13891,CUST-0089,1009,Помпа водяная,4,3549.57,14198.27,2025-05-18
13892,CUST-0398,1004,Воздушный фильтр,14,2225.96,31163.44,2025-02-23
13893,CUST-0098,1016,Антифриз G12,15,6747.2,101207.99,2025-09-13
13894,CUST-0017,1019,Лампы H4,15,7248.23,108723.5,2025-10-18
13895,CUST-0415,1001,Тормозные колодки передние,11,1087.74,11965.1,2025-04-10
13896,CUST-0083,1002,Тормозные колодки задние,4,1337.61,5350.43,2025-06-18
13897,CUST-0145,1004,Воздушный фильтр,17,2237.0,38029.07,2025-08-18
13898,CUST-0380,1001,Тормозные колодки передние,9,948.09,8532.79,2025-06-12
13899,CUST-0128,1002,Тормозные колодки задние,6,1102.08,6612.47,2025-08-19
13900,CUST-0062,1010,Радиатор охлаждения,9,4258.23,38324.03,2025-06-26
13901,CUST-0421,1013,Аккумулятор 60Ah,12,3847.08,46165.0,2025-08-31
13902,CUST-0363,1004,Воздушный фильтр,11,2224.63,24470.93,2025-01-16
13903,CUST-0264,1001,Тормозные колодки передние,16,846.24,13539.91,2025-04-24
13904,CUST-0075,1017,Тормозная жидкость DOT-4,5,5785.95,28929.76,2025-01-29
13905,CUST-0368,1003,Масляный фильтр,5,1271.52,6357.59,2025-02-25
13906,CUST-0439,1011,Генератор,5,3907.36,19536.79,2025-03-30
13907,CUST-0348,1002,Тормозные колодки задние,16,1329.67,21274.77,2025-08-06
13908,CUST-0416,1016,Антифриз G12,19,5321.12,101101.21,2025-09-10
13909,CUST-0388,1011,Генератор,15,3418.97,51284.49,2025-09-16
13910,CUST-0230,1014,Аккумулятор 75Ah,20,5570.49,111409.87,2025-03-14
13911,CUST-0224,1012,Стартер,1,4912.23,4912.23,2025-11-01
13912,CUST-0481,1015,Моторное масло 5W-40,8,5150.61,41204.84,2025-09-21
13913,CUST-0357,1015,Моторное масло 5W-40,19,4804.56,91286.58,2025-03-17
13914,CUST-0056,1007,Амортизатор задний,4,2961.69,11846.76,2025-02-26
13915,CUST-0253,1001,Тормозные колодки передние,18,779.41,14029.36,2025-09-20
13916,CUST-0169,1007,Амортизатор задний,3,3370.45,10111.36,2025-08-23
13917,CUST-0353,1003,Масляный фильтр,20,1286.74,25734.77,2025-04-11
13918,CUST-0248,1014,Аккумулятор 75Ah,14,5438.39,76137.47,2025-07-29
13919,CUST-0044,1012,Стартер,17,5210.29,88574.85,2025-09-27
13920,CUST-0428,1017,Тормозная жидкость DOT-4,8,6658.22,53265.79,2025-07-13
13921,CUST-0360,1001,Тормозные колодки передние,14,775.39,10855.41,2025-08-19
13922,CUST-0175,1003,Масляный фильтр,5,1845.04,9225.19,2025-12-19
13923,CUST-0136,1002,Тормозные колодки задние,15,1172.1,17581.5,2025-10-21
13924,CUST-0344,1007,Амортизатор задний,20,2381.29,47625.72,2025-09-03
13925,CUST-0457,1018,Щётки стеклоочистителя,6,7089.99,42539.96,2025-08-03
13926,CUST-0490,1009,Помпа водяная,2,3828.16,7656.31,2025-04-11
13927,CUST-0141,1009,Помпа водяная,9,3171.96,28547.63,2025-02-01
13928,CUST-0353,1006,Амортизатор передний,17,2521.93,42872.89,2025-06-10
13929,CUST-0029,1019,Лампы H4,20,7770.07,155401.38,2025-09-19
13930,CUST-0161,1015,Моторное масло 5W-40,15,4480.04,67200.67,2025-08-12
13931,CUST-0298,1013,Аккумулятор 60Ah,8,4337.71,34701.71,2025-01-01
13932,CUST-0218,1007,Амортизатор задний,17,2327.1,39560.63,2025-09-24
13933,CUST-0240,1007,Амортизатор задний,6,2318.62,13911.74,2025-04-15
13934,CUST-0149,1018,Щётки стеклоочистителя,13,5822.34,75690.43,2025-04-30
13935,CUST-0068,1015,Моторное масло 5W-40,1,4474.29,4474.29,2025-07-21
13936,CUST-0312,1020,Лампы H7,19,5991.49,113838.25,2025-08-24
13937,CUST-0472,1005,Свечи зажигания,5,1979.4,9897.02,2025-08-16
13938,CUST-0400,1014,Аккумулятор 75Ah,3,5906.37,17719.12,2025-12-14
13939,CUST-0254,1008,Ремень ГРМ,10,3519.82,35198.24,2025-08-31
13940,CUST-0053,1013,Аккумулятор 60Ah,2,3931.23,7862.47,2025-01-12
13941,CUST-0068,1020,Лампы H7,18,8037.4,144673.28,2025-05-14
13942,CUST-0064,1012,Стартер,7,3638.84,25471.88,2025-06-10
13943,CUST-0072,1016,Антифриз G12,4,5726.22,22904.89,2025-07-19
13944,CUST-0234,1011,Генератор,5,3543.07,17715.34,2025-03-01
13945,CUST-0210,1001,Тормозные колодки передние,13,948.79,12334.31,2025-08-05
13946,CUST-0188,1014,Аккумулятор 75Ah,12,5717.82,68613.88,2025-10-05
13947,CUST-0326,1009,Помпа водяная,2,3139.76,6279.52,2025-10-24
13948,CUST-0227,1003,Масляный фильтр,2,1384.39,2768.78,2025-05-17
13949,CUST-0154,1019,Лампы H4,15,5758.12,86371.84,2025-07-05
13950,CUST-0082,1014,Аккумулятор 75Ah,16,5952.1,95233.58,2025-02-10
13951,CUST-0374,1006,Амортизатор передний,10,2608.17,26081.7,2025-08-17
13952,CUST-0181,1014,Аккумулятор 75Ah,10,4149.54,41495.45,2025-08-31
13953,CUST-0491,1005,Свечи зажигания,4,2343.64,9374.58,2025-02-03
13954,CUST-0194,1020,Лампы H7,3,6180.77,18542.32,2025-09-27
13955,CUST-0454,1008,Ремень ГРМ,19,3588.98,68190.62,2025-01-25
13956,CUST-0232,1006,Амортизатор передний,17,2159.83,36717.08,2025-08-10
13957,CUST-0009,1016,Антифриз G12,6,4902.1,29412.57,2025-09-11
13958,CUST-0188,1003,Масляный фильтр,3,1384.6,4153.8,2025-01-15
13959,CUST-0266,1008,Ремень ГРМ,7,3008.5,21059.48,2025-10-30
